Date,Price,Price_Norm,MA,Sigma,Upper,Lower,UpperBreak,LowerBreak
2022-01-27,1793.300048828125,-0.2735206841056026,-0.2343099301720629,0.026239410897782433,-0.18183110837649802,-0.2657972232494018,0,1
2022-01-28,1784.9000244140625,-0.2860181985089513,-0.2363779597868707,0.028505498917274108,-0.1793669619523225,-0.27058455848759966,0,1
2022-01-31,1795.0,-0.2709915052356066,-0.2387956266773911,0.029277707168572392,-0.18024021234024631,-0.27392887527967796,0,0
2022-02-01,1800.300048828125,-0.26310611903874564,-0.23872867408580528,0.029220450038904517,-0.18028777400799625,-0.2737932141324907,0,0
2022-02-02,1809.199951171875,-0.24986488874622315,-0.2390857485204096,0.029310579496050683,-0.18046458952830824,-0.2742584439156704,0,0
2022-02-03,1803.0,-0.2590891451591986,-0.24069256531456862,0.02948176713332049,-0.18172903104792765,-0.2760706858745532,0,0
2022-02-04,1806.5999755859373,-0.25373311944793575,-0.23936098696486446,0.028234915180847527,-0.1828911566031694,-0.2732428851818815,0,0
2022-02-07,1820.5999755859373,-0.23290398931422174,-0.2376053906697503,0.027480133045455473,-0.18264512457883936,-0.27058155032429687,0,0
2022-02-08,1826.5999755859373,-0.22397721925691577,-0.2355076033385955,0.026831339464279798,-0.1818449244100359,-0.2677052106957313,0,0
2022-02-09,1835.199951171875,-0.2111822184978972,-0.23427273529682413,0.02734913485728952,-0.1795744655822451,-0.26709169712557157,0,0
2022-02-10,1836.199951171875,-0.2096944234883462,-0.23360322754252622,0.027775400354171382,-0.17805242683418346,-0.26693370796753185,0,0
2022-02-11,1840.800048828125,-0.2028504211519302,-0.23214518116854216,0.028574586903879252,-0.17499600736078366,-0.26643468545319726,0,0
2022-02-14,1868.0,-0.16238246953838376,-0.2283141090189483,0.03229271728760214,-0.163728674443744,-0.26706536976407086,1,0
2022-02-15,1854.800048828125,-0.1820212910182162,-0.22515254462365247,0.0335504062893047,-0.15805173204504308,-0.26541303217081813,0,0
2022-02-16,1870.199951171875,-0.15910939316361225,-0.22313658420186688,0.03614643130736379,-0.15084372158713932,-0.2665123017707034,0,0
2022-02-17,1900.699951171875,-0.1137316453723068,-0.21880710435638545,0.04313079110327543,-0.1325455221498346,-0.270564053680316,1,0
2022-02-18,1898.5999755859373,-0.11685597856924389,-0.21383787447295327,0.048527766739199354,-0.11678234099455456,-0.2720711945599925,0,0
2022-02-22,1906.0999755859373,-0.1056975159976114,-0.209047172726043,0.0539361962454527,-0.10117478023513761,-0.27377060822058624,0,0
2022-02-23,1909.199951171875,-0.10108538779112332,-0.20484415182406143,0.05869984211281194,-0.08744446759843755,-0.27528396235943575,0,0
2022-02-24,1925.0999755859373,-0.07742941081614244,-0.19776225121091076,0.06478525207808103,-0.0681917470547487,-0.275504553704608,0,0
2022-02-25,1886.5,-0.13485826186169028,-0.1908291300987151,0.06371765300553321,-0.06339382408764868,-0.26729031370535494,0,0
2022-02-28,1899.4000244140625,-0.11566566991536205,-0.18231150366903565,0.06178040704490628,-0.05875068957922308,-0.2564479921229232,0,0
2022-03-01,1942.4000244140625,-0.05169048450466913,-0.17134645263248877,0.06447070457878394,-0.042405043474920884,-0.2487112981270295,0,0
2022-03-02,1920.9000244140625,-0.08367807721001559,-0.16237505054105228,0.0635553386971548,-0.03526437314674269,-0.23864145697763803,0,0
2022-03-03,1934.4000244140625,-0.06359284458107711,-0.15306144833279497,0.06370016100508744,-0.025661126322620104,-0.2295016415388999,0,0
2022-03-04,1965.0999755859373,-0.017917610434102508,-0.14100287159654018,0.06529472000517195,-0.010413431586196287,-0.2193565356027465,0,0
2022-03-07,1993.9000244140625,0.024930958487207278,-0.12706966769978303,0.06935821976526302,0.011646771830743002,-0.21029953141809865,1,0
2022-03-08,2040.0999755859373,0.09366701528222236,-0.11074111746996082,0.08012571419659413,0.04951031092322744,-0.20689197450587377,1,0
2022-03-09,1985.9000244140625,0.013028598410799293,-0.09889082658657507,0.0800282892017468,0.06116575181691854,-0.19492477362867122,0,0
2022-03-10,1998.0999755859373,0.031179624881080434,-0.08677273441762619,0.08045574682472494,0.07413875923182368,-0.1833196306072961,0,0
2022-03-11,1982.699951171875,0.008267545410875049,-0.07587463597266512,0.07778498765637423,0.07969533934008334,-0.16921662116031422,0,0
2022-03-14,1959.5999755859373,-0.026100482986633,-0.06703713906440026,0.07273330576344002,0.07842947246247978,-0.15431710598052828,0,0
2022-03-15,1928.5,-0.07237087146054835,-0.0625365591605085,0.0694029133445477,0.07626926752858691,-0.14582005517396573,0,0
2022-03-16,1908.0,-0.10287066915634381,-0.05857902806741487,0.06456480691878827,0.07055058577016167,-0.1360567963699608,0,0
2022-03-17,1942.0999755859373,-0.05213689565377547,-0.053230403191923036,0.060305587158941736,0.06738077112596044,-0.12559710778265312,0,0
2022-03-18,1928.199951171875,-0.07281728260965435,-0.05118468505379041,0.05889601987300849,0.06660735469222658,-0.1218599089014006,0,0
2022-03-21,1928.5999755859373,-0.07222212828271395,-0.04895299253946392,0.05718613002017352,0.06541926750088312,-0.11757634856367213,0,0
2022-03-22,1920.699951171875,-0.08397574518128684,-0.04786690399864769,0.056297482105078275,0.06472806021150887,-0.11542388252474162,0,0
2022-03-23,1936.5999755859373,-0.060319768206305954,-0.04582862301940682,0.05505810787260587,0.06428759272580492,-0.11189835246653386,0,0
2022-03-24,1961.5999755859373,-0.023124892967531,-0.04311339712697625,0.05477102581939928,0.06642865451182231,-0.10883862811025538,0,0
2022-03-25,1953.800048828125,-0.0347295850726674,-0.03810696328752511,0.05057132877915194,0.06303569427077878,-0.09879255782250744,0,0
2022-03-28,1939.5999755859373,-0.055856383177652964,-0.03511649895063965,0.04757626366342333,0.06003602837620701,-0.09220801534674765,0,0
2022-03-29,1912.0,-0.09691948911813983,-0.03737794918131319,0.04935212596080026,0.06132630274028734,-0.0966005003342735,0,1
2022-03-30,1933.5,-0.06493189641279336,-0.036440640141452076,0.04863671140447865,0.06083278266750523,-0.09480469382682646,0,0
2022-03-31,1949.199951171875,-0.041573587409083394,-0.03533967728285239,0.04825736031024271,0.06117504333763304,-0.09324850965514364,0,0
2022-04-01,1919.0999755859373,-0.08635618087344843,-0.03876160580481969,0.04931552484329315,0.05986944388176661,-0.09794023561677147,0,0
2022-04-04,1929.199951171875,-0.07132948760010335,-0.043574628109185214,0.04752948575141535,0.051484343393645486,-0.10061001101088363,0,0
2022-04-05,1922.9000244140625,-0.0807024871909136,-0.05229310323284201,0.036196694176029935,0.02010028511921786,-0.09572913624407793,0,0
2022-04-06,1918.4000244140625,-0.08739756473389308,-0.05731441139007663,0.033663883603143485,0.010013355816210337,-0.09771107171384882,0,0
2022-04-07,1933.800048828125,-0.06448548526368736,-0.06209766689731502,0.026858686085611733,-0.008380294726091551,-0.09432809020004909,0,0
2022-04-08,1941.5999755859373,-0.052880793158550966,-0.06515508382578632,0.02165007166010993,-0.02185494050556646,-0.09113516981791824,0,0
2022-04-11,1944.300048828125,-0.048863637663401883,-0.06629324155962477,0.020110635704238832,-0.0260719701511471,-0.09042600440471137,0,0
2022-04-12,1972.0999755859373,-0.007503045367245521,-0.06304985025495963,0.023767321271648174,-0.01551520771166328,-0.09157063578093744,1,0
2022-04-13,1981.0,0.005738366540879052,-0.05761939847009848,0.026319228929449927,-0.00498094061119863,-0.08920247318543839,1,0
2022-04-14,1970.9000244140625,-0.00928832673246568,-0.055476970024033,0.028344374127913942,0.0012117782317948855,-0.08949021897752973,0,0
2022-04-18,1982.9000244140625,0.0085652133821463,-0.05140784522444296,0.031255103724219586,0.011102362223996215,-0.08891396969350646,0,0
2022-04-19,1955.699951171875,-0.0319029198470019,-0.04939188480265736,0.03114767726696514,0.012903469731272918,-0.08676909752301554,0,0
2022-04-20,1952.300048828125,-0.0369612775869939,-0.047041161422942714,0.030208868376226414,0.013376575329510115,-0.08329180347441441,0,0
2022-04-21,1944.9000244140625,-0.04797099698079163,-0.046423722861667,0.030056973533576177,0.013690224205485352,-0.0824920911019584,0,0
2022-04-22,1931.0,-0.06865138393667086,-0.04870004741012399,0.029929946152134068,0.01115984489414415,-0.08461598279268487,0,0
2022-04-25,1893.199951171875,-0.12489010794393929,-0.05320807355368758,0.03399951400049378,0.014790954447299977,-0.09400749035428012,0,1
2022-04-26,1901.4000244140625,-0.11269007989626005,-0.05604975838961794,0.03639294651847624,0.016736134647334533,-0.09972129421178942,0,1
2022-04-27,1885.9000244140625,-0.13575090254430053,-0.05799132906092597,0.03943061924586218,0.02086990943079839,-0.10530807215596058,0,1
2022-04-28,1888.699951171875,-0.13158518548691878,-0.06132399351463223,0.04256831325264523,0.023812632990658222,-0.1124059694178065,0,1
2022-04-29,1909.300048828125,-0.10093646299768681,-0.06429213729406241,0.04315327189843819,0.02201440650281397,-0.11607606357218825,0,0
2022-05-02,1861.800048828125,-0.17160672595135923,-0.06855466454795796,0.04894400558731269,0.029333346626667423,-0.12728747125273318,0,1
2022-05-03,1868.800048828125,-0.16119216088450225,-0.0730477982121779,0.05295307108216623,0.03285834395215456,-0.13659148351077738,0,1
2022-05-04,1867.0,-0.16387026454793474,-0.07720618708002895,0.056535315029228254,0.03586444297842756,-0.14504856511510283,0,1
2022-05-05,1874.0,-0.15345569948107776,-0.08050909381738819,0.05891382563273302,0.037318557448077855,-0.15120568457666783,0,1
2022-05-06,1881.199951171875,-0.14274364805855128,-0.08442200195713138,0.06030213251701535,0.03618226307689931,-0.15678456097754978,0,0
2022-05-09,1857.0999755859373,-0.1785994714656103,-0.09070793587248435,0.06317089216117419,0.03563384844986403,-0.1665130064658934,0,1
2022-05-10,1839.9000244140625,-0.20418947298364645,-0.09847422763849659,0.06698210229060368,0.03548997694271078,-0.17885275038722098,0,1
2022-05-11,1852.5999755859373,-0.1852945490085898,-0.10736380282056379,0.06611110413765656,0.02485840545474932,-0.18669712778575165,0,0
2022-05-12,1823.800048828125,-0.22814293631429716,-0.1190578679633226,0.06575486179286322,0.012451855622403835,-0.19796370211475844,0,1
2022-05-13,1807.4000244140625,-0.2525428107940539,-0.131220592166402,0.06681477290527024,0.002408953644138484,-0.2113983196527263,0,1
2022-05-16,1813.5,-0.24346729755891314,-0.143822217713455,0.06291562193831873,-0.017990973836817525,-0.21932096403943746,0,1
2022-05-17,1818.199951171875,-0.23647473366026417,-0.15405080840411808,0.0604704836278491,-0.03310984114841989,-0.226615388757537,0,1
2022-05-18,1815.9000244140625,-0.2398965532128704,-0.16419757218541192,0.05689199643791986,-0.0504135793095722,-0.23246796791091576,0,1
2022-05-19,1841.199951171875,-0.2022554484405912,-0.1719117947584019,0.05073637045403993,-0.07043905385032205,-0.2327954393032498,0,0
2022-05-20,1841.800048828125,-0.2013626261423792,-0.17854735686868733,0.04517057176566199,-0.08820621333736335,-0.23275204298748173,0,0
2022-05-23,1847.800048828125,-0.19243585608507321,-0.181924644275744,0.043527738119760996,-0.09486916803622202,-0.2341579300194572,0,0
2022-05-24,1865.0999755859373,-0.16669711138920232,-0.18462499585039113,0.040734441567860845,-0.10315611271466944,-0.23350632573182414,0,0
2022-05-25,1846.199951171875,-0.1948164733928362,-0.1875782743928179,0.039196075525447426,-0.10918612334192306,-0.23461356502335481,0,0
2022-05-26,1847.4000244140625,-0.19303101041201395,-0.19065056563907268,0.037035370652098276,-0.11657982433487613,-0.23509301042159061,0,0
2022-05-27,1851.300048828125,-0.1872285735516447,-0.19496517116677056,0.03084083898556426,-0.13328349319564203,-0.2319741779494477,0,0
2022-05-31,1842.699951171875,-0.2000237559262647,-0.19638602266551586,0.030383172089108568,-0.13561967848729872,-0.23284582917244614,0,0
2022-06-01,1843.300048828125,-0.1991309336280527,-0.19828296130269335,0.02929138271676016,-0.13970019586917304,-0.23343262056280553,0,0
2022-06-02,1866.5,-0.16461416205271023,-0.19832015617793214,0.02924810139566338,-0.1398239533866054,-0.2334178778527282,0,0
2022-06-03,1845.4000244140625,-0.19600660043111595,-0.20044770122543407,0.027396197557258355,-0.14565530611091737,-0.23332313829414408,0,0
2022-06-06,1839.199951171875,-0.2052310384596932,-0.20357207074549116,0.0239884573046905,-0.15559515613611016,-0.23235821951111976,0,0
2022-06-07,1847.5,-0.1928822672341792,-0.2042862105339196,0.02344073692180742,-0.15740473669030475,-0.2324150948400885,0,0
2022-06-08,1851.9000244140625,-0.18633593286903447,-0.20339353352818898,0.0237651305636109,-0.15586327240096717,-0.23191169020452207,0,0
2022-06-09,1848.800048828125,-0.1909480610755222,-0.2036762091315356,0.023581080390966264,-0.15651404834960309,-0.23197350560069513,0,0
2022-06-10,1871.5,-0.15717518700495525,-0.20012782166606852,0.02493316094660288,-0.15026149977286277,-0.23004761480199198,0,0
2022-06-13,1828.0,-0.2218942699204237,-0.198595394622387,0.02248636345346087,-0.1536226677154653,-0.22557903076654007,0,0
2022-06-14,1809.5,-0.24941847759711713,-0.1988929536242972,0.023108935598531687,-0.15267508242723382,-0.22662367634253522,0,1
2022-06-15,1815.300048828125,-0.24078919389548065,-0.19910867663605802,0.02347597934035398,-0.15215671795535007,-0.2272798518444828,0,1
2022-06-16,1845.699951171875,-0.19556037089761172,-0.19689186752029508,0.021532634377414702,-0.15382659876546567,-0.22273102877319273,0,0
2022-06-17,1835.5999755859373,-0.21058706417095677,-0.19730844830681335,0.021712216013809123,-0.1538840162791951,-0.22336310752338429,0,0
2022-06-21,1834.5999755859373,-0.21207485918050778,-0.19784405995871981,0.021936589775921563,-0.15397088040687668,-0.2241679676898257,0,0
2022-06-22,1834.300048828125,-0.21252108871401168,-0.19884832159016672,0.02212495773487264,-0.15459840612042144,-0.2253982708720139,0,0
2022-06-23,1825.699951171875,-0.22531627108863167,-0.20177927957513822,0.021546829041034065,-0.15868562149307008,-0.2276354744243791,0,0
2022-06-24,1826.5,-0.22412596243475016,-0.20324475402723388,0.02201506085838927,-0.15921463231045535,-0.229662827057301,0,0
2022-06-27,1820.9000244140625,-0.23245757816511542,-0.20521608241488898,0.022764669902290775,-0.15968674261030744,-0.2325336862976379,0,0
2022-06-28,1817.5,-0.23751611752070917,-0.2077304596133422,0.02340716114142727,-0.16091613733048765,-0.23581905298305492,0,1
2022-06-29,1813.699951171875,-0.24316981120324366,-0.20988776237719114,0.024557462317092757,-0.16077283774300563,-0.23935671715770246,0,1
2022-06-30,1804.0999755859373,-0.2574526069718132,-0.21280384604437916,0.026493407959905506,-0.15981703012456816,-0.24459593559626577,0,1
2022-07-01,1798.9000244140625,-0.26518906837523737,-0.21783259136050553,0.026414213591309445,-0.16500416417788666,-0.24952964767007688,0,1
2022-07-05,1761.800048828125,-0.32038622690645907,-0.22405157268427267,0.03407460440157796,-0.15590236388111675,-0.2649410979661662,0,1
2022-07-06,1734.9000244140625,-0.36040794898650125,-0.23181041821061305,0.04486447841791092,-0.14208146137479122,-0.28564779231210613,0,1
2022-07-07,1737.9000244140625,-0.35594456395784824,-0.23996353304679655,0.0513910731769316,-0.13718138669293334,-0.30163282085911447,0,1
2022-07-08,1740.5999755859375,-0.35192759007830127,-0.24824311590725986,0.05527650891870628,-0.1376900980698473,-0.31457492660970743,0,1
2022-07-11,1730.0,-0.3676981808564215,-0.2570806218963048,0.05938628114156655,-0.13830805961317172,-0.32834415926618465,0,1
2022-07-12,1723.300048828125,-0.3776663347741725,-0.2681051792847657,0.06027586941459525,-0.14755344045557517,-0.34043622258228,0,1
2022-07-13,1734.199951171875,-0.361449514462548,-0.2750829415118719,0.06255699086642837,-0.14996895977901517,-0.3501513305515859,0,1
2022-07-14,1704.5,-0.40563695359997193,-0.28289386531201466,0.06834947581265065,-0.14619491368671336,-0.3649132362871954,0,1
2022-07-15,1702.4000244140625,-0.4087612867969087,-0.2912924699570861,0.07283271590218185,-0.14562703815272238,-0.3786917290397043,0,1
2022-07-18,1709.199951171875,-0.398644389701323,-0.3014466708972716,0.07293481132543093,-0.15557704824640975,-0.3889684444877887,0,1
2022-07-19,1710.0,-0.39745408104744145,-0.3107900217410958,0.07266557803767527,-0.16545886566574527,-0.39798871538630615,0,0
2022-07-20,1699.5,-0.41307592864772696,-0.3208400752144568,0.07221612581930321,-0.17640782357585036,-0.40749942619762064,0,1
2022-07-21,1712.699951171875,-0.3934371071678945,-0.3298858761371509,0.06935566757385156,-0.1911745409894478,-0.4131126772257728,0,0
2022-07-22,1727.0999755859375,-0.37201282270723973,-0.3372207037180813,0.06556220554052747,-0.2060962926370264,-0.41589535036671427,0,0
2022-07-25,1719.0,-0.3840639259614825,-0.34521760189441797,0.060865801260688905,-0.22348599937304015,-0.41825656340724465,0,0
2022-07-26,1717.699951171875,-0.3859981321201395,-0.3528946295921692,0.05561582907353354,-0.24166297144510213,-0.4196336244804095,0,0
2022-07-27,1719.0999755859375,-0.3839151827836477,-0.36021458285531616,0.04921425008456253,-0.2617860826861911,-0.4192716829567912,0,0
2022-07-28,1750.300048828125,-0.3374958695162955,-0.36493088577096866,0.04172088165928881,-0.28148912245239105,-0.41499594376211524,0,0
2022-07-29,1762.9000244140625,-0.31874968871907333,-0.36799573985833167,0.035500630462393025,-0.29699447893354564,-0.4105964964132033,0,0
2022-08-01,1769.0,-0.30967417548393256,-0.3702199952137665,0.029949242224527297,-0.31032151076471187,-0.4061590858831992,1,0
2022-08-02,1771.0999755859375,-0.30654984228699583,-0.3695281759827933,0.031225033090065205,-0.3070781098026629,-0.4069982156908716,1,0
2022-08-03,1758.0,-0.32603992058899356,-0.3678097745629179,0.03259528000911283,-0.30261921454469226,-0.4069241105738533,0,0
2022-08-04,1788.5,-0.2806621727976881,-0.36404565500490993,0.03769588500568646,-0.288653884993537,-0.4092807170117337,1,0
2022-08-05,1772.9000244140625,-0.3038717386235633,-0.36164286243217303,0.03986112103252419,-0.2819206203671246,-0.4094762076712021,0,0
2022-08-08,1786.800048828125,-0.2831913516676841,-0.3574175209727361,0.04332382823021664,-0.27076986451230284,-0.4094061148489961,0,0
2022-08-09,1794.0,-0.2724793002451576,-0.35215816924628535,0.04679228201251687,-0.2585736052212516,-0.40830890766130556,0,0
2022-08-10,1795.5999755859375,-0.27009886455299636,-0.3475906367508078,0.05001025217275562,-0.24757013240529657,-0.40760293935811454,0,0
2022-08-11,1789.699951171875,-0.27887689143246763,-0.34125263364243263,0.050283846648569774,-0.24068494034529309,-0.40159324962071635,0,0
2022-08-12,1798.5999755859375,-0.26563547952434335,-0.33409634327880433,0.05035155935338788,-0.23339322457202857,-0.3945182145028698,0,0
2022-08-15,1781.4000244140625,-0.29122548104237983,-0.3287253978458572,0.048887682508691514,-0.23095003282847415,-0.387390616856287,0,0
2022-08-16,1773.199951171875,-0.30342550909005905,-0.32402396924798804,0.0465158542223121,-0.23099226080336382,-0.37984299431476254,0,0
2022-08-17,1760.300048828125,-0.32261791942078555,-0.319501068786641,0.04179538659478287,-0.23591029559707521,-0.36965553270038043,0,0
2022-08-18,1755.300048828125,-0.33005689446854053,-0.3163320581516733,0.03832826758958015,-0.23967552297251302,-0.3623259792591695,0,0
2022-08-19,1747.5999755859375,-0.34151302501144426,-0.3148070682668835,0.03665265583548867,-0.24150175659590614,-0.3587902552694699,0,0
2022-08-22,1734.0,-0.3617470008182175,-0.3136912220097202,0.03482117622130039,-0.24404886956711944,-0.3554766334752807,0,1
2022-08-23,1746.800048828125,-0.342703152049724,-0.31152647300619946,0.03144039307854016,-0.24864568684911914,-0.34925494470044766,0,0
2022-08-24,1747.800048828125,-0.34121535704017303,-0.30939148171902575,0.02767680176129056,-0.25403787819644463,-0.3426036438325744,0,0
2022-08-25,1757.699951171875,-0.32648633173809954,-0.30884100483011595,0.027218030698680628,-0.2544049434327547,-0.3415026416685327,0,0
2022-08-26,1736.0999755859375,-0.35862266762128076,-0.31083465377522634,0.029254882595732064,-0.25232488858376223,-0.3459405128901048,0,1
2022-08-29,1736.5999755859375,-0.35787877011650526,-0.313244883506855,0.030994016470186403,-0.25125685056648217,-0.35043770327107865,0,1
2022-08-30,1723.199951171875,-0.377815259567609,-0.3168081543708856,0.03397289584489808,-0.24886236268108947,-0.3575756293847633,0,1
2022-08-31,1712.800048828125,-0.39328818237445795,-0.3201705674601588,0.03782922533044296,-0.2445121167992729,-0.3655656378566904,0,1
2022-09-01,1696.5999755859375,-0.41739057049854517,-0.32700698734520167,0.042176467838780554,-0.24265405166764056,-0.37761874875173834,0,1
2022-09-02,1709.800048828125,-0.39775156740311096,-0.33170097878417903,0.044500546934103644,-0.24269988491597175,-0.3851016351051034,0,1
2022-09-06,1700.4000244140625,-0.4117368768160107,-0.33812825504159544,0.04627760635430696,-0.24557304233298152,-0.39366138266676376,0,1
2022-09-07,1715.300048828125,-0.3895686948505805,-0.3439827247718666,0.04499065139732195,-0.2540014219772227,-0.3979715064486529,0,0
2022-09-08,1708.0,-0.4004296710665435,-0.3504992650975439,0.043221118247874585,-0.26405702860179475,-0.40236460699499343,0,0
2022-09-09,1716.199951171875,-0.388229824634466,-0.35596691175764383,0.04065539863627575,-0.2746561144850923,-0.4047533901211747,0,0
2022-09-12,1728.0999755859375,-0.37052502769768875,-0.3612113891663111,0.03504233795717203,-0.29112671325196704,-0.40326219471491753,0,0
2022-09-13,1705.0,-0.40489305609519644,-0.3668947679189519,0.0323445156084674,-0.3022057367020171,-0.4057081866491128,0,0
2022-09-14,1696.5,-0.4175393136763799,-0.372600458148268,0.0306665770650688,-0.31126730401813035,-0.40940035062635055,0,1
2022-09-15,1665.4000244140625,-0.46380970215029566,-0.37966004728474345,0.034375060011595224,-0.310909927261553,-0.42091011929865774,0,1
2022-09-16,1671.699951171875,-0.4544367025594854,-0.3858790376892907,0.03604889290099465,-0.31378125188730144,-0.4291377091704843,0,1
2022-09-19,1666.199951171875,-0.4626195751120159,-0.3919343651943193,0.03819547143764664,-0.315543422319026,-0.43776893091949526,0,1
2022-09-20,1659.699951171875,-0.47229024267409736,-0.39746152728711326,0.0412993222876902,-0.31486288271173285,-0.4470207140323415,0,1
2022-09-21,1664.5999755859375,-0.46500001080417713,-0.40357637022483595,0.041789844126614635,-0.3199966819716067,-0.4537241831767735,0,1
2022-09-22,1670.800048828125,-0.4557755727755999,-0.40930438101160727,0.04068628766094594,-0.32793180568971536,-0.4581279262047424,0,0
2022-09-23,1645.300048828125,-0.49371434551915033,-0.4176657817006598,0.03998464234279302,-0.33769649701507376,-0.46564735251201145,0,1
2022-09-26,1623.300048828125,-0.5264458357292723,-0.4260569401060594,0.04411020999281662,-0.33783652012042614,-0.47898919209743934,0,1
2022-09-27,1626.699951171875,-0.5213874779892803,-0.4342323754996982,0.04583508821016657,-0.342562199079365,-0.48923448135189807,0,1
2022-09-28,1660.4000244140625,-0.47124867719805064,-0.43890404638122016,0.04459144069745776,-0.3497211649863046,-0.4924137752181695,0,0
2022-09-29,1658.5,-0.47407552403931785,-0.4429434134644632,0.04393052909560971,-0.3550823552732438,-0.49566004837919486,0,0
2022-09-30,1662.4000244140625,-0.4682730871789486,-0.44548753929848345,0.04385032542299929,-0.35778688845248485,-0.4981079298060826,0,0
2022-10-03,1692.9000244140625,-0.4228953393876432,-0.44674472789771,0.042811852806549776,-0.36112102228461046,-0.49811895126556976,0,0
2022-10-04,1721.0999755859375,-0.38093959276454575,-0.4452048636951368,0.0445614392450929,-0.356081985204951,-0.49867859078924825,0,0
2022-10-05,1711.4000244140625,-0.39537113171094973,-0.44549498553815525,0.044215818152544654,-0.35706334923306593,-0.4985539673212088,0,0
2022-10-06,1711.699951171875,-0.39492490217744547,-0.4452197470937003,0.044511631702643606,-0.3561964836884131,-0.49863370513687266,0,0
2022-10-07,1700.5,-0.4115881336381759,-0.4463876625438858,0.04329068073406344,-0.3598063010757589,-0.4983364794247619,0,0
2022-10-10,1667.300048828125,-0.4609828553090284,-0.4509105539244528,0.03970542162325427,-0.37149971067794424,-0.49855705987235793,0,0
2022-10-11,1678.699951171875,-0.4440221374926284,-0.4528670079943244,0.03832994654935602,-0.3762071148956123,-0.4988629438535516,0,0
2022-10-12,1670.300048828125,-0.4565194702803754,-0.4548160158245242,0.03746532924852979,-0.3798853573274646,-0.4997744109227599,0,0
2022-10-13,1670.0,-0.4569658814294814,-0.4544738247884835,0.037412839740057796,-0.37964814530836793,-0.4993692324765529,0,0
2022-10-14,1641.699951171875,-0.49907055284601537,-0.45670551730280995,0.03865466937778166,-0.3793961785472466,-0.5030911205561479,0,0
2022-10-17,1657.0,-0.4763072165536444,-0.4573898993748914,0.03887386799088171,-0.37964216339312795,-0.5040385409639494,0,0
2022-10-18,1649.0,-0.4882095766300524,-0.45818586607268913,0.039331103002234684,-0.37952366006821975,-0.5053831896753708,0,0
2022-10-19,1627.5,-0.5201971693353988,-0.4609457239992502,0.04158445990743993,-0.3777768041843703,-0.5108470758881781,0,1
2022-10-20,1630.800048828125,-0.5152873731576398,-0.46392131401835224,0.04320564070015148,-0.3775100326180493,-0.515768082858534,0,0
2022-10-21,1651.0,-0.48523398661095035,-0.46349729607294216,0.042952041411836825,-0.37759321324926853,-0.5150397457671464,0,0
2022-10-24,1648.699951171875,-0.48865598777915836,-0.4616078036754366,0.0409246837018824,-0.3797584362716718,-0.5107174241176955,0,0
2022-10-25,1652.800048828125,-0.48255588294751783,-0.4596662239233484,0.038914272861913034,-0.3818376781995223,-0.506363351357644,0,0
2022-10-26,1664.0,-0.4658926514867874,-0.45939842263778524,0.0388520227743676,-0.3816943770890501,-0.5060208499670263,0,0
2022-10-27,1660.699951171875,-0.4708024476645464,-0.45923476881904673,0.03879670881854024,-0.38164135118196624,-0.505790819401295,0,0
2022-10-28,1639.5999755859375,-0.502194886042952,-0.4609308587622468,0.03988109724808233,-0.38116866426608215,-0.5087881754599456,0,0
2022-10-31,1635.9000244140625,-0.50769965493205,-0.46517107453946716,0.04011924059509878,-0.3849325933492696,-0.5133141632535857,0,0
2022-11-01,1645.0,-0.4941607566682564,-0.47083213273465263,0.035563729324053946,-0.39970467408654475,-0.5135086079235174,0,0
2022-11-02,1645.699951171875,-0.4931193728078114,-0.4757195447894958,0.03132107863036781,-0.41307738752876016,-0.5133048391459372,0,0
2022-11-03,1627.300048828125,-0.5204946556910683,-0.481998032465177,0.026747754544034566,-0.4285025233771078,-0.5140953379180184,0,1
2022-11-04,1672.5,-0.4532463939056039,-0.4840809454785484,0.022462390564635514,-0.4391561643492774,-0.511035814156111,0,0
2022-11-07,1676.5,-0.4472952138673999,-0.4833965634064669,0.023346820449304296,-0.4367029225078583,-0.5114127479456321,0,0
2022-11-08,1712.0999755859375,-0.39432974785050473,-0.48091194392436076,0.029292120134653606,-0.42232770365505357,-0.5160624880859451,1,0
2022-11-09,1710.0999755859375,-0.3973053378696067,-0.4779512373038223,0.034190877563558,-0.4095694821767063,-0.5189802903800919,1,0
2022-11-10,1750.300048828125,-0.3374958695162955,-0.47197773670816295,0.04580065128530101,-0.38037643413756095,-0.5269385182505242,1,0
2022-11-11,1766.0,-0.31413756051258557,-0.4627310870914916,0.05675538878188472,-0.34922030952772215,-0.5308375536297533,1,0
2022-11-14,1773.5999755859375,-0.3028303547631183,-0.4540572440019652,0.06644648408486385,-0.3211642758322375,-0.5337930249038018,1,0
2022-11-15,1773.800048828125,-0.3025326867918471,-0.4447733995100549,0.07361121490220966,-0.29755096970563555,-0.5331068573927065,0,0
2022-11-16,1773.0,-0.30372299544572856,-0.4339496908155714,0.07753568121244883,-0.2788783283906737,-0.52699250827051,0,0
2022-11-17,1760.800048828125,-0.32187402191601006,-0.42427902325349,0.07883854957764952,-0.26660192409819095,-0.5188852827466695,0,0
2022-11-18,1751.9000244140625,-0.3351154338241343,-0.4167730956141492,0.07981797952768159,-0.257137136558786,-0.5125546710473671,0,0
2022-11-21,1737.4000244140625,-0.3566884614626238,-0.4101747192983224,0.07905391792714635,-0.2520668834440297,-0.505039420810898,0,0
