Date,ma_crossover_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2023-11-06,-0.3229136608323926,-0.3229136608323926,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,183.35
2023-11-07,-0.3391576035582471,-0.3391576035582471,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,182.59
2023-11-08,-0.30481646583549526,-0.30481646583549526,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,180.77
2023-11-09,-0.2380371943999707,-0.2380371943999707,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,181.49
2023-11-10,-0.22275097264653304,-0.22275097264653304,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,179.51
2023-11-13,-0.19327306739369465,-0.19327306739369465,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,180.51
2023-11-14,-0.14561090160097825,-0.14561090160097825,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,182.12
2023-11-15,-0.11018766355882151,-0.11018766355882151,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,181.64
2023-11-16,-0.07133155553785649,-0.07133155553785649,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,183.69
2023-11-17,-0.03000029851042583,-0.03000029851042583,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,183.67
2023-11-20,0.022276341058116503,0.022276341058116503,0.06506303776452904,2023-10-31,ma_crossover,45,0.34238089433723123,183.37
2023-11-21,0.07995104428901441,0.07995104428901441,0.23351491164184496,2023-10-31,ma_crossover,45,0.34238089433723123,185.35
2023-11-22,0.12556095085520277,0.12556095085520277,0.36672884770121067,2023-10-31,ma_crossover,45,0.34238089433723123,184.56
2023-11-24,0.1765937969532334,0.1765937969532334,0.5157816918934025,2023-10-31,ma_crossover,45,0.34238089433723123,185.52
