Date,Open,High,Low,Close,Volume
2020-02-06,229.56,230.08,228.53,229.01,3116988
2020-02-07,228.07,228.62,226.67,227.16,3314539
2020-02-10,227.17,227.75,225.13,227.1,3298749
2020-02-11,228.59,228.59,227.02,227.33,2821315
2020-02-12,227.6,228.84,226.91,227.3,3783968
2020-02-13,226.53,227.4,226.1,226.39,3222972
2020-02-14,226.49,227.14,225.52,226.8,3021017
2020-02-18,226.39,227.38,225.27,226.77,3468920
2020-02-19,227.68,229.71,226.93,229.6,3387003
2020-02-20,229.76,229.79,227.15,228.17,3851385
2020-02-21,227.53,231.0,226.98,229.67,5546260
2020-02-24,221.31,223.94,220.27,221.4,8549540
2020-02-25,222.2,223.24,216.76,218.1,9252594
2020-02-26,219.65,220.63,215.94,216.0,7644160
2020-02-27,212.9,214.38,206.0,206.2,12502522
2020-02-28,201.92,207.48,199.68,207.2,16893453
2020-03-02,207.21,218.8,204.434,216.5,11688931
2020-03-03,217.39,218.15,206.2,208.81,12387143
2020-03-04,212.14,218.34,209.26,217.0,8444678
2020-03-05,212.55,212.75,207.01,209.0,9803846
2020-03-06,203.48,207.41,202.35,205.12,10512467
2020-03-09,195.0,198.479,192.26,193.13,15517842
2020-03-10,201.35,202.99,195.052,202.65,11474755
2020-03-11,197.32,198.13,192.87,195.35,10589522
2020-03-12,183.6,187.67,175.0,176.0,24219972
2020-03-13,187.45,196.5,178.41,195.0,15875759
2020-03-16,174.0,188.38,173.62,177.78,15755768
2020-03-17,181.88,187.81,177.0,185.95,16471589
2020-03-18,177.29,181.39,167.0,172.0,17920472
2020-03-19,170.21,176.18,166.0,173.51,13735962
2020-03-20,176.3,177.18,167.294,169.51,17183077
2020-03-23,165.3,166.69,159.5,161.46,17804406
2020-03-24,170.91,179.14,169.53,177.8,15531015
2020-03-25,180.01,189.07,175.17,180.5,15145133
2020-03-26,181.29,184.96,179.59,183.4,15577251
2020-03-27,178.5,184.24,176.72,179.66,11658237
2020-03-30,180.04,184.11,178.0,183.42,8426649
2020-03-31,182.05,186.17,180.57,182.0,10029544
2020-04-01,176.18,178.67,174.19,175.6,9376369
2020-04-02,175.0,180.31,174.225,179.73,8025643
2020-04-03,178.78,180.22,175.44,178.45,7723519
2020-04-06,184.61,186.41,180.49,184.35,11505343
2020-04-07,191.99,192.0,184.49,184.6,8907636
2020-04-08,187.55,191.42,185.14,190.82,6965091
